time,MAC address,pi1,pi2,pi3,pi4,pi5,x,y,floor
2020-02-21 15:36:00.005277,f22367b254a2688815af5a9e6a04dc44557c088281339acee6858f7c488cc128,-71,-150,-150,-150,-150,55,56,1
2020-02-21 15:36:12.324779,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-67,-150,-67,-61,134,25,1
2020-02-21 15:36:17.524272,f22367b254a2688815af5a9e6a04dc44557c088281339acee6858f7c488cc128,-73,-75,-150,-69,-150,55,56,1
2020-02-21 15:36:12.550063,3877ff37a6fbe5b9d027b814a653e24224038e0c8e7527941b0f52e4d8403e6c,-39,-150,-61,-150,-150,204,24,1
2020-02-21 15:36:23.849173,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-53,-61,-47,-150,141,59,1
2020-02-21 15:36:35.737313,28c52787c967c2658d1fea91745d4d9dfc18b6ac4d60221df2ee584c6f126a71,-63,-150,-57,-65,-69,174,67,1
2020-02-21 15:36:49.734953,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-75,-73,-31,-69,-61,134,32,1
2020-02-21 15:36:46.878599,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-75,-53,-61,-49,-63,145,65,1
2020-02-21 15:36:57.994022,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-150,-150,-150,-61,123,59,1
2020-02-21 15:36:50.801351,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-35,-150,-57,132,16,1
2020-02-21 15:36:50.723946,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-77,-57,-150,-51,-150,175,33,1
2020-02-21 15:36:50.985311,f22367b254a2688815af5a9e6a04dc44557c088281339acee6858f7c488cc128,-150,-69,-150,-69,-150,5,50,1
2020-02-21 15:37:09.643244,4740b0890ec69bac336a299b0a0c9d8cce14fc490682ca0b552f9b8bf48cb033,-150,-65,-150,-51,-63,129,72,1
2020-02-21 15:37:18.711153,15bc407381f2a411d627dd5694e7d59bf41d304a6f6b7e461d603f05e8e09d52,-63,-150,-150,-75,-150,49,55,1
2020-02-21 15:37:13.369926,73400c1523c6a20aef3271d507c3bf9cf8a17ea39488e49a337fa6d8d24cc94d,-77,-150,-150,-150,-150,203,59,1
2020-02-21 15:37:27.335773,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-79,-75,-45,-150,-57,124,17,1
2020-02-21 15:37:26.899973,324a582b494c4112b303c65a7377b5b00f7c2c0ffde8e811bdf20a55ad1db894,-57,-150,-150,-150,-150,231,63,1
2020-02-21 15:37:25.094393,f22367b254a2688815af5a9e6a04dc44557c088281339acee6858f7c488cc128,-150,-75,-150,-81,-150,61,55,1
2020-02-21 15:37:39.683869,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-73,-75,-150,-71,-57,130,18,1
2020-02-21 15:37:30.123952,f22367b254a2688815af5a9e6a04dc44557c088281339acee6858f7c488cc128,-150,-150,-150,-73,-150,67,68,1
2020-02-21 15:37:36.098233,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-150,-59,-150,-150,148,59,1
2020-02-21 15:37:52.570044,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-73,-150,-37,-73,-57,141,26,1
2020-02-21 15:37:52.517348,73400c1523c6a20aef3271d507c3bf9cf8a17ea39488e49a337fa6d8d24cc94d,-77,-150,-150,-150,-150,209,63,1
2020-02-21 15:37:56.742368,67e59f1dd37e5f3a099ca6bfb1e8a539e540a5ab984eeaf754e15fc2687f7cb6,-67,-150,-150,-150,-150,231,78,1
2020-02-21 15:37:57.785405,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-150,-150,-150,-59,132,71,1
2020-02-21 15:38:07.896867,72505a13540e3ed765bd9fb2d29a8f52b4a8196e804c29a0f917094e454ca9f7,-77,-150,-150,-150,-150,65,59,1
2020-02-21 15:38:00.016857,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-53,-59,-49,-150,143,57,1
2020-02-21 15:38:17.005248,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-77,-75,-37,-71,-57,134,14,1
2020-02-21 15:38:23.373285,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-55,-150,-51,-61,147,60,1
2020-02-21 15:38:29.724974,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-79,-150,-150,-71,-59,137,20,1
2020-02-21 15:38:28.096315,28c52787c967c2658d1fea91745d4d9dfc18b6ac4d60221df2ee584c6f126a71,-67,-150,-150,-150,-150,180,64,1
2020-02-21 15:38:22.285756,72505a13540e3ed765bd9fb2d29a8f52b4a8196e804c29a0f917094e454ca9f7,-79,-150,-150,-150,-150,61,58,1
2020-02-21 15:38:22.348700,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-75,-59,-150,-51,-150,206,71,1
2020-02-21 15:38:38.308966,72505a13540e3ed765bd9fb2d29a8f52b4a8196e804c29a0f917094e454ca9f7,-75,-150,-150,-150,-150,52,78,1
2020-02-21 15:38:42.078735,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-73,-150,-39,-67,-150,133,30,1
2020-02-21 15:38:44.026898,6331f0353862e9eb14511d21c155f1c8a70e141967167025629d8831f95b807e,-150,-57,-150,-31,-150,166,43,1
2020-02-21 15:39:07.788562,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-73,-37,-69,-61,137,10,1
2020-02-21 15:39:22.298731,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-75,-150,-41,-150,-150,136,22,1
2020-02-21 15:39:28.739157,f300799ee15bfe10abc6fe6d16834dc5a28bb0074167a8350fd02b9493b725e7,-150,-73,-150,-150,-150,108,92,1
2020-02-21 15:39:22.846291,6057a2c1d387659c878c91c69983f20c7acd2643cba4df8ff70c7a78091c83e1,-75,-150,-150,-150,-150,185,69,1
2020-02-21 15:39:36.548042,4740b0890ec69bac336a299b0a0c9d8cce14fc490682ca0b552f9b8bf48cb033,-81,-150,-150,-63,-150,151,66,1
2020-02-21 15:39:37.025481,6cea1ab48d69e2a7404e229e76f665e5ca18e9e311ad7a49092edc4e416f21ad,-150,-75,-73,-150,-150,119,25,1
2020-02-21 15:39:33.275372,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-37,-150,-150,133,16,1
2020-02-21 15:39:38.548404,04dabff73976f9437d8fb2dcb7f6a5de02550816c66ca861936aea304db010a7,-150,-150,-77,-150,-150,119,18,1
2020-02-21 15:39:45.275378,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-53,-150,-51,-150,143,57,1
2020-02-21 15:39:44.069260,41488dec47234e746a69a5e7a7da1f9d47075d3065b7d2f2dc3d39260d1bd3d0,-150,-61,-150,-71,-150,0,49,1
2020-02-21 15:39:50.850798,3877ff37a6fbe5b9d027b814a653e24224038e0c8e7527941b0f52e4d8403e6c,-39,-150,-63,-150,-150,179,29,1
2020-02-21 15:39:54.539369,fd3081150941f919cb7b82ae96abc25792cf67c45222cfa75224a8faf3751638,-150,-65,-150,-41,-150,170,76,1
2020-02-21 15:39:52.830102,a028bf81bcefdcb175a9415405791529b9e562ff21c7348369c41f6ed3194b15,-150,-150,-73,-63,-150,141,51,1
2020-02-21 15:40:10.671099,0b87c94461f326b7182fdfe57353da8f8fe2ab55b6824c6f998f0dceee81365b,-150,-67,-150,-150,-150,185,0,1
2020-02-21 15:40:23.034186,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-77,-73,-35,-69,-59,129,14,1
2020-02-21 15:40:25.191464,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-79,-57,-73,-51,-150,208,24,1
2020-02-21 15:40:20.420014,b9bc86f3c3b5fcc99d0c9b6a36cd476e1984f48d1a28a245c967f21352777d21,-59,-65,-47,-59,-150,127,28,1
2020-02-21 15:40:22.536476,27c98c0b3494f0a6b631a35b7b3a861477e4bbab57faff4998019b4fee2238bc,-55,-150,-150,-150,-150,166,11,1
2020-02-21 15:40:34.090672,4b41dbcbfdc18c7ff92b41fe6ae9c3033348e1d1fb9f2e37e00cabd3f2b9a75e,-69,-150,-150,-53,-150,196,23,1
2020-02-21 15:40:47.613630,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-150,-69,-150,130,18,1
2020-02-21 15:40:50.646837,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-35,-150,-150,139,13,1
2020-02-21 15:40:52.817893,d09202c4f895d3077b902390699195cae6a4d5a950a61d0a16b6e494821c2148,-31,-150,-150,-150,-150,27,56,1
2020-02-21 15:40:50.366048,a028bf81bcefdcb175a9415405791529b9e562ff21c7348369c41f6ed3194b15,-150,-69,-150,-57,-150,136,86,1
2020-02-21 15:41:04.309180,d09202c4f895d3077b902390699195cae6a4d5a950a61d0a16b6e494821c2148,-45,-150,-43,-150,-150,18,61,1
2020-02-21 15:41:12.570381,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-75,-73,-33,-63,-59,125,13,1
2020-02-21 15:41:19.281448,33bb6c68f759b0f7a3d9455f64d663074c384814c7d5bc82d7f7bc360807257d,-150,-75,-150,-81,-150,53,43,1
2020-02-21 15:41:37.503933,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-75,-150,-37,-65,-57,135,22,1
2020-02-21 15:41:31.917270,b185ff3f887443f52b07b514da37ca4c44d999831d959de777bb44f2455019b9,-59,-71,-57,-150,-150,210,53,1
2020-02-21 15:41:32.452563,b7d5636af445d8ad1b87f21f7f1a77d462b9c5d32a125a34ddc93405e73ce5c8,-150,-79,-150,-150,-150,134,54,1
2020-02-21 15:41:46.353232,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-57,-63,-150,-150,151,58,1
2020-02-21 15:41:50.876321,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-37,-150,-150,135,24,1
2020-02-21 15:42:00.667137,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-53,-63,-150,-63,142,61,1
2020-02-21 15:42:01.428270,f443b6057f07d607e7e785b684ce5e20dfa2a1ce00e4f378e6645456582aadd9,-150,-79,-150,-150,-150,201,67,1
2020-02-21 15:42:15.190249,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-69,-35,-67,-57,133,7,1
2020-02-21 15:42:12.251737,b9bc86f3c3b5fcc99d0c9b6a36cd476e1984f48d1a28a245c967f21352777d21,-61,-67,-37,-57,-53,150,17,1
2020-02-21 15:42:15.101962,d38685a521f3b00b69fa1eddebd1daa89d15f8da3245d5fcb54472c469dc99e0,-150,-71,-150,-61,-49,148,63,1
2020-02-21 15:42:22.415036,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-53,-150,-49,-150,138,59,1
2020-02-21 15:42:25.297188,6cea1ab48d69e2a7404e229e76f665e5ca18e9e311ad7a49092edc4e416f21ad,-150,-67,-73,-150,-150,46,60,1
2020-02-21 15:42:30.235991,4add80fe5645cd911d89b852136f1a77b2958a5dc75da86b3f8fe271b5f80405,-49,-150,-65,-81,-150,198,20,1
2020-02-21 15:42:39.043472,082b0cb155f9df403d43f86b3def37ba621a9a6a862fb39d37791ce2651a137a,-150,-69,-150,-77,-150,134,54,1
2020-02-21 15:42:44.409533,6331f0353862e9eb14511d21c155f1c8a70e141967167025629d8831f95b807e,-63,-150,-150,-150,-150,161,41,1
2020-02-21 15:42:45.483022,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-53,-65,-51,-150,125,68,1
2020-02-21 15:42:40.917219,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-35,-150,-59,137,23,1
2020-02-21 15:42:52.240524,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-77,-75,-39,-69,-150,127,23,1
2020-02-21 15:43:08.621250,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-75,-150,-150,-53,-150,166,33,1
2020-02-21 15:43:29.804482,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-69,-150,-69,-57,136,22,1
2020-02-21 15:43:28.544474,125eaffa108f93a917bb0a4eee36db77f0f53fba42b67532ad476989bc1168ef,-57,-71,-150,-71,-150,163,70,1
2020-02-21 15:43:26.849455,d38685a521f3b00b69fa1eddebd1daa89d15f8da3245d5fcb54472c469dc99e0,-150,-150,-150,-63,-49,172,60,1
2020-02-21 15:43:30.893766,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-37,-150,-61,128,24,1
2020-02-21 15:43:32.873789,d38685a521f3b00b69fa1eddebd1daa89d15f8da3245d5fcb54472c469dc99e0,-150,-63,-150,-150,-53,133,55,1
2020-02-21 15:43:47.257574,28a66fd52b29ef2db8da1e794f3e19fdee6c5540e181be1d03c9010fbaaa6e9f,-71,-150,-150,-150,-150,19,55,1
2020-02-21 15:43:54.690649,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-67,-37,-150,-150,136,18,1
2020-02-21 15:43:55.531653,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-59,-77,-49,-150,217,61,1
2020-02-21 15:43:58.171841,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-55,-61,-49,-150,148,56,1
2020-02-21 15:44:16.918374,062d80540aacfff86c5b23300cffb933673ab11c69a9d4cf9a8fbb0743c8056a,-150,-61,-47,-59,-55,203,52,1
2020-02-21 15:44:20.644459,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-41,-150,-59,139,26,1
2020-02-21 15:44:24.470647,28a66fd52b29ef2db8da1e794f3e19fdee6c5540e181be1d03c9010fbaaa6e9f,-150,-150,-150,-67,-150,19,39,1
2020-02-21 15:44:32.063185,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-73,-37,-71,-150,130,18,1
2020-02-21 15:44:36.818519,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-57,-150,-53,-150,191,29,1
2020-02-21 15:44:32.639216,528085eea6e23663037ddd581170df51ead1f95af4b687708f1db17b4b31d7e7,-150,-51,-150,-150,-63,144,57,1
2020-02-21 15:44:57.872991,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-35,-150,-57,138,21,1
2020-02-21 15:44:50.636778,8a0ef0df18fa9b6be5697251d811e45bdddf791e8a03602918dcec00cc3eb7d7,-79,-150,-150,-150,-150,44,36,1
2020-02-21 15:44:50.588385,e62a8ff7e99dfa453949321349de2cf617c85a539b2cca2459357273a5b910cb,-49,-150,-150,-150,-150,221,65,1
2020-02-21 15:45:10.238273,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-37,-150,-59,129,24,1
2020-02-21 15:45:23.607221,062d80540aacfff86c5b23300cffb933673ab11c69a9d4cf9a8fbb0743c8056a,-59,-150,-45,-150,-150,179,59,1
2020-02-21 15:45:33.327170,7751545308f0dbb725a7d00c084c6b1c154318a16f2f5086970e12b9163bc11c,-77,-55,-150,-45,-150,186,53,1
2020-02-21 15:45:49.050434,36a207f7f1681532f785e49a68e8004424b7a5757190822072378944e2be5904,-150,-71,-150,-55,-150,146,72,1
2020-02-21 15:45:50.320246,8458134d365e4df410025e335d007180beb7bcdf83ab2bb03568542d3d9a5e63,-150,-150,-67,-150,-150,126,73,1
2020-02-21 15:45:58.564229,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-79,-150,-150,-150,-57,140,24,1
2020-02-21 15:46:14.780822,8458134d365e4df410025e335d007180beb7bcdf83ab2bb03568542d3d9a5e63,-61,-150,-150,-150,-150,0,56,1
2020-02-21 15:46:11.145245,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-75,-150,-37,-150,-150,128,14,1
2020-02-21 15:46:12.242699,0f8e1ba6c080230911f2d381a47029e91411c6da3a033c10aecd82a458d57e40,-150,-57,-75,-51,-150,216,74,1
2020-02-21 15:46:23.465972,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-71,-39,-67,-59,138,18,1
2020-02-21 15:46:58.475077,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-150,-150,-59,127,26,1
2020-02-21 15:47:06.046417,174ef3eff28b87ca81dfa3732633733469185e31f6df671a810fd0c136dcfdaa,-150,-150,-150,-65,-150,7,50,1
2020-02-21 15:47:03.620539,8a5fa48c317c7d0afcb8e1b7dc5a7d703e2672532e5140d5b59ff508ef108852,-150,-57,-65,-49,-61,190,73,1
2020-02-21 15:47:08.040301,1366ef6c4268247cfd31d97726b74a9a58c8a5c1f0f393cefba0e18c0ecf2bc7,-150,-71,-150,-150,-150,60,30,1
2020-02-21 15:47:05.062956,dc1237ac997646f5b7cbd00cc3ef6186974c123c89d03602261c0e872a1ad2b2,-150,-71,-71,-55,-53,203,70,1
2020-02-21 15:47:14.933966,ad14d5f943cab4f0af8285e858274cd8f507e80e09b4a53945ce2df4a71c4e6b,-71,-150,-59,-65,-69,176,37,1
2020-02-21 15:47:24.001074,01014dd90960f3d17792b0e9c542af5120bab5d19c7ccee656414ad107f8d47b,-150,-65,-73,-150,-150,112,51,1
2020-02-21 15:47:27.939002,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-77,-69,-37,-69,-59,133,15,1
2020-02-21 15:47:21.309834,dc1237ac997646f5b7cbd00cc3ef6186974c123c89d03602261c0e872a1ad2b2,-150,-150,-150,-150,-55,203,70,1
2020-02-21 15:47:37.877397,36a207f7f1681532f785e49a68e8004424b7a5757190822072378944e2be5904,-150,-67,-61,-59,-63,82,63,1
2020-02-21 15:47:34.893693,42e4a3292f10d91be48aedb04c6a10f5e4c1edf0f2af76c5769dc205e92d0702,-81,-150,-150,-150,-150,60,58,1
2020-02-21 15:47:42.457903,49acff79a1638fe67492e6c6eabd8e936166c65f6db5e50ef7f1ed48c520cab0,-77,-150,-150,-150,-150,72,60,1
2020-02-21 15:47:42.468063,2018056d796938ba15b246a00831c9abe56440233b227ef203b067cffc88c5e7,-61,-150,-150,-150,-150,201,60,1
2020-02-21 15:47:48.504265,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-150,-150,-57,135,27,1
2020-02-21 15:47:57.597253,6cea1ab48d69e2a7404e229e76f665e5ca18e9e311ad7a49092edc4e416f21ad,-150,-73,-150,-150,-150,52,34,1
2020-02-21 15:47:50.734462,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-73,-37,-67,-150,124,16,1
2020-02-21 15:48:18.557665,b3c3503638a3357b02ec12569fb6a789d30af49e69e426391d0c3b43899d904d,-150,-150,-150,-150,-59,185,69,1
2020-02-21 15:48:15.344367,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-75,-67,-37,-69,-57,115,17,1
2020-02-21 15:48:13.710323,d6fd1afd99a44c32693155a43b1b4c24acbd40fae72188a10b605ccb07a70ad9,-150,-150,-150,-79,-150,202,70,1
2020-02-21 15:48:31.669650,1c35303571af173619891de2a28844fedc98bd42b1a39638b862df5a2d1b29ed,-150,-150,-150,-71,-150,62,58,1
2020-02-21 15:48:36.205555,4279cbddbc8b1800ab00c50ddc847590334fce5b14c30e58c43d5211cb953b94,-67,-150,-150,-150,-150,83,71,1
2020-02-21 15:48:42.073444,bce9ebbb8037cdb2bfe0b761b634d799770c811fac1e635ac916f44678f1c393,-150,-73,-150,-150,-150,44,61,1
2020-02-21 15:48:52.930849,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-79,-73,-39,-67,-57,124,25,1
2020-02-21 15:48:50.320246,ed98159a111518d18c63808af42aa07342dd6275fabe30479c21982b3f09c545,-67,-150,-65,-150,-150,196,60,1
2020-02-21 15:49:05.631890,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-77,-73,-39,-65,-57,127,13,1
2020-02-21 15:49:07.281255,2018056d796938ba15b246a00831c9abe56440233b227ef203b067cffc88c5e7,-55,-69,-55,-61,-150,219,69,1
2020-02-21 15:49:13.077015,4740b0890ec69bac336a299b0a0c9d8cce14fc490682ca0b552f9b8bf48cb033,-81,-150,-150,-150,-150,50,61,1
2020-02-21 15:49:18.294905,6199bb346be0ed7c62224fda3ebad2546c0f045b14db6c34d06fd17b8af5bca3,-59,-150,-65,-150,-150,77,17,1
2020-02-21 15:49:11.681321,7b876fc86d578e1e062d52a92e0463927f03ba538b5e54b2ae71d748764f0632,-75,-73,-150,-150,-150,156,39,1
2020-02-21 15:49:28.998093,ad14d5f943cab4f0af8285e858274cd8f507e80e09b4a53945ce2df4a71c4e6b,-67,-71,-150,-67,-150,196,45,1
2020-02-21 15:49:30.041554,ad14d5f943cab4f0af8285e858274cd8f507e80e09b4a53945ce2df4a71c4e6b,-150,-150,-55,-150,-150,209,36,1
2020-02-21 15:49:30.609064,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-69,-39,-65,-150,127,12,1
2020-02-21 15:49:42.119676,ecf97bfba416548fdea5102e6dc33c7f7bca274557ba3ed93245bd21b1ef8520,-47,-150,-150,-150,-150,74,19,1
2020-02-21 15:49:44.077642,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-39,-150,-150,139,18,1
2020-02-21 15:50:10.673265,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-65,-37,-150,-57,139,19,1
2020-02-21 15:50:12.587561,062d80540aacfff86c5b23300cffb933673ab11c69a9d4cf9a8fbb0743c8056a,-65,-73,-49,-59,-67,205,40,1
2020-02-21 15:50:20.034386,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-77,-69,-37,-69,-150,135,14,1
2020-02-21 15:51:09.705610,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-75,-73,-150,-69,-150,136,9,1
2020-02-21 15:51:10.777934,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-41,-150,-150,132,18,1
2020-02-21 15:51:39.993902,6429239ce9bb0c52c67aec3e6a93502028ec88295be26f4e24ececd990dfce16,-79,-150,-150,-150,-150,5,50,1
2020-02-21 15:51:30.236571,4add80fe5645cd911d89b852136f1a77b2958a5dc75da86b3f8fe271b5f80405,-41,-150,-63,-150,-150,198,15,1
2020-02-21 15:51:37.062401,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-41,-150,-150,133,16,1
2020-02-21 15:51:38.752163,3fb0b9c5a0442cbadf0616f8742eb8fce75cc34c1d895776299ab4e5cb69ac9d,-150,-150,-150,-150,-47,120,51,1
2020-02-21 15:51:43.549592,27c98c0b3494f0a6b631a35b7b3a861477e4bbab57faff4998019b4fee2238bc,-53,-150,-150,-150,-150,176,68,1
2020-02-21 15:51:50.474056,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-67,-41,-150,-57,126,14,1
2020-02-21 15:52:04.700208,1366ef6c4268247cfd31d97726b74a9a58c8a5c1f0f393cefba0e18c0ecf2bc7,-150,-71,-150,-150,-150,86,70,1
2020-02-21 15:52:13.438973,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-39,-150,-55,132,18,1
2020-02-21 15:52:18.437400,8851cb29e19fb85a7a9033b35f2da511945f7e0db70a87a38eb40bf04d6a9366,-75,-79,-57,-150,-150,129,49,1
2020-02-21 15:52:24.750177,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-71,-39,-150,-150,136,18,1
2020-02-21 15:52:32.844021,4add80fe5645cd911d89b852136f1a77b2958a5dc75da86b3f8fe271b5f80405,-51,-150,-67,-79,-150,200,19,1
2020-02-21 15:52:50.701097,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-150,-39,-150,-53,129,18,1
2020-02-21 15:53:02.079957,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-75,-71,-37,-67,-150,137,8,1
2020-02-21 15:53:05.130546,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-75,-150,-63,-63,205,50,1
2020-02-21 15:53:10.415616,3fb0b9c5a0442cbadf0616f8742eb8fce75cc34c1d895776299ab4e5cb69ac9d,-150,-75,-150,-150,-150,86,29,1
2020-02-21 15:53:39.318561,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-77,-69,-150,-65,-55,137,21,1
2020-02-21 15:53:58.050052,d0c113130002f3d69d71890293a51ee536f24e1283edc72a3fba39f117b8776b,-150,-150,-150,-57,-150,188,56,1
2020-02-21 15:53:51.036052,27c98c0b3494f0a6b631a35b7b3a861477e4bbab57faff4998019b4fee2238bc,-79,-71,-49,-150,-150,194,20,1
2020-02-21 15:54:03.894469,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-81,-73,-39,-67,-55,137,21,1
2020-02-21 15:54:28.983619,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-69,-150,-63,-57,131,27,1
2020-02-21 15:54:28.762342,6e55d8cad6655557fd01ccd802d90be7109a5c73186ad287928b233102991062,-150,-150,-150,-150,-69,116,10,1
2020-02-21 15:54:31.006104,6e55d8cad6655557fd01ccd802d90be7109a5c73186ad287928b233102991062,-150,-73,-41,-77,-150,109,8,1
2020-02-21 15:54:41.375707,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-150,-69,-39,-65,-150,127,12,1
2020-02-21 15:54:45.702762,92c60bfd6903fa4a91b9a517802fb0da5699955ea83d7802a6abe6358353eacf,-150,-75,-55,-81,-150,123,24,1
2020-02-21 15:54:54.493514,67b4fcb9bf2e825018be373f4f904d7693a1247dcbf6eb83fd0fab3aa3477b48,-77,-73,-150,-67,-61,133,25,1
2020-02-21 15:54:50.208995,3877ff37a6fbe5b9d027b814a653e24224038e0c8e7527941b0f52e4d8403e6c,-150,-150,-61,-150,-150,179,9,1
